tenure month,loan fee,loan,mobile transactions,mobile transactions value,mobile services,app users,TOTAL_INFLOW,SALARY_STATUS,TOTAL_OUTFLOW,age,gender,is_default
14,7.8,69625,1,0,1,0,1015300,0,1060400,54,M,Y
21,9.6,111327.84,2,9000,2,0,271187,0,270468,45,F,N
21,9.6,57000,4,35000,2,0,501100,0,431950,50,M,N
28,10.9,57900,3,60000,2,0,100000,0,251640,22,M,Y
28,10.9,176016,48,386300,8,0,11345032,0,10333861,33,M,N
14,7.8,108058,11,57700,5,0,1254004,0,1246604,48,M,N
14,7.8,66840,6,0,1,0,412488,0,426380,41,M,Y
21,9.6,57000,11,419117.5,5,0,2317556,1,2358618,36,M,N
28,10.9,72375,3,33000,2,0,40530,0,148599,26,M,Y
2,4.7,1305.064,17,411500,3,0,595000,0,553580,31,M,Y
28,10.9,11580,0,0,0,0,0,0,0,21,M,Y
28,10.9,9264,11,853000,3,0,1519695,1,1564837,29,F,Y
28,10.9,56742,3,19000,2,0,40800,0,78415,21,F,Y
2,4.7,3112.152,3,13000,3,0,240000,0,443300,31,M,Y
21,9.6,11400,3,2000,2,1,225000,0,224700,27,M,N
28,10.9,10190.4,7,20500,4,1,12738,0,12738,28,M,Y
21,9.6,15173.4,12,11000,3,0,1218368,0,1215484,43,F,Y
21,9.6,11400,21,48700,5,0,1151000,0,877040,32,M,N
13,7.8,8912,20,1200,2,1,306112,1,306762,32,M,N
5,4.7,21360,53,1107366.95,6,0,1663377,1,1661617,34,M,N
2,4.7,128.16,0,0,0,0,33000,0,58800,27,M,Y
2,4.7,5972.9716,8,148000,4,0,1149556,1,1177916,29,M,Y
28,10.9,30571.2,16,130000,3,1,420834,1,175026,24,M,Y
28,10.9,11580,1,7000,1,0,1212653,1,1202508,29,M,N
28,10.9,12738,8,111500,2,1,806780,0,1176440,23,M,N
14,7.8,38990,1,10000,1,0,0,0,393500,33,M,Y
21,9.6,22800,3,7000,1,0,0,0,19450,25,M,Y
21,9.6,2850,19,75000,5,0,338640,1,225181,22,M,Y
2,4.7,8357.0786,19,75000,5,0,338640,1,225181,22,M,Y
21,9.6,68400,20,408000,3,1,4085205,1,5328434,50,M,N
2,4.7,1922.3893,2,3000,1,0,1351724,0,853449,21,F,N
2,4.7,6433.365,2,3000,1,0,1351724,0,853449,21,F,Y
21,9.6,45600,15,289000,4,0,1435776,1,801271,33,M,Y
5,4.7,36312,15,289000,4,0,1435776,1,801271,33,M,Y
1,2.7,31200,15,289000,4,0,1435776,1,801271,33,M,N
21,9.6,71250,13,124000,4,0,518400,0,696665,32,M,N
1,2.7,65000,11,41500,2,0,917500,0,958000,25,M,N
21,9.6,88920,13,71800,5,0,522928,1,522542,46,M,Y
2,4.7,8629.44,3,19000,1,0,0,0,25950,26,M,Y
2,4.7,1087.758,12,133000,1,0,25464514,0,25477212,29,M,N
2,4.7,1331.497,12,133000,1,0,25464514,0,25477212,29,M,Y
28,10.9,90324,3,0,1,0,132375,0,132375,21,M,N
28,10.9,72375,9,14500,3,1,549449,1,550034,28,M,N
14,7.8,44560,9,300000,3,1,2455500,0,2522824,42,M,Y
28,10.9,173700,56,93000,5,1,1847640,0,1426760,35,M,Y
1,2.7,156000,56,93000,5,1,1847640,0,1426760,35,M,N
28,10.9,2010.288,2,0,1,0,856730,1,854444,29,M,N
14,7.8,20052,8,87000,4,0,177100,0,268935,20,M,Y
14,7.8,69625,0,0,0,0,1609700,0,1732965,27,M,N
14,7.8,25622,2,5000,2,0,183422,0,44274,37,M,Y
14,7.8,16153,11,53000,3,0,375343,1,309756,27,F,Y
2,4.7,14159.2129,1,27000,1,0,100000,0,41500,34,M,N
2,4.7,3844.7893,3,93000,3,0,110000,0,109236,52,M,N
2,4.7,2867.5693,3,93000,3,0,110000,0,109236,52,M,N
28,10.9,26634,2,0,1,0,410960,0,421410,50,M,N
28,10.9,72375,7,12500,3,0,447900,0,352915,29,F,N
28,10.9,57900,11,543000,5,0,566500,1,567670,31,M,N
28,10.9,57900,11,33500,3,1,360000,0,155450,31,M,Y
7,6.6,15344,11,10500,3,0,335154,1,331432,36,M,N
21,9.6,17100,23,97000,3,0,619010,0,423871,27,M,N
2,4.7,2584.56,2,20000,1,0,60000,0,75500,26,M,Y
21,9.6,11400,2,6000,2,0,10260,0,9460,28,M,Y
2,4.7,78.7543,1,110000,1,0,230693,1,128886,26,M,N
28,10.9,28950,0,0,0,0,0,0,0,29,M,N
21,9.6,4560,12,5000,3,1,643400,0,641061,43,M,N
5,4.7,53400,4,55000,2,0,52000,0,113650,42,M,N
2,4.7,1625.5921,5,7500,2,0,0,0,43450,25,M,N
28,10.9,15412.98,15,30500,4,1,71136,0,119618,25,M,Y
5,4.7,4272,93,2891123.47,7,1,10661874,1,7545579,32,M,N
2,4.7,12570.6697,22,518000,4,0,929233,0,1563186,28,M,N
28,10.9,11580,0,0,0,0,40000,0,31650,28,M,N
21,9.6,29640,2,21500,2,0,48720,0,48721,36,M,Y
14,7.8,69625,14,316000,6,0,1915345,1,1993683,30,M,N
28,10.9,4632,2,2000,2,0,100000,0,97123,23,M,Y
21,9.6,13794,3,0,1,0,162540,1,303565,37,M,Y
2,4.7,2134.932,4,5000,2,0,531158,1,531158,40,M,Y
21,9.6,68400,14,194500,2,0,162440,0,265990,53,M,N
21,9.6,11400,0,0,0,0,0,0,0,20,M,N
21,9.6,30153,15,861000,5,0,2692185,1,2392174,37,M,Y
7,6.6,49320,12,476000,6,0,3506630,1,2081108,30,M,Y
28,10.9,90468.75,14,677000,4,0,321356,0,817256,24,M,Y
2,4.7,1068,24,33000,3,0,150000,0,267700,30,F,Y
2,4.7,5193.684,24,33000,3,0,150000,0,267700,30,F,N
28,10.9,9264,1,0,1,0,289658,1,296813,26,M,Y
21,9.6,57000,35,859553.6,6,0,1527220,1,1874737,36,M,N
14,7.8,11140,11,204500,3,0,527580,1,234491,26,M,N
2,4.7,3258.2544,8,502500,5,0,922989,1,976954,33,M,Y
21,9.6,22800,4,0,1,0,998800,1,1177703,39,M,Y
28,10.9,11580,1,17000,1,0,115000,0,19100,30,M,Y
28,10.9,13896,37,11700,4,1,651738,1,651476,31,M,N
5,4.7,53400,1,95000,1,0,100000,0,102100,30,F,Y
5,4.7,7476,5,17000,2,0,33310,0,37978,26,F,N
5,4.7,81168,29,584500,5,0,3691984,0,3655788,33,F,Y
7,6.6,43840,91,2984200,8,1,25734000,0,26510993,38,M,Y
2,4.7,9569.28,91,2984200,8,1,25734000,0,26510993,38,M,Y
2,4.7,18930.4816,91,2984200,8,1,25734000,0,26510993,38,M,Y
2,4.7,12006.9046,91,2984200,8,1,25734000,0,26510993,38,M,Y
2,4.7,6868.575,91,2984200,8,1,25734000,0,26510993,38,M,N
21,9.6,71250,0,0,0,0,964000,0,945400,47,M,N
28,10.9,69480,9,593000,3,0,1181000,1,1728120,31,F,N
14,7.8,86892,53,126000,7,1,1336305,1,1278532,40,M,Y
2,4.7,9612,64,10920200,6,0,37473000,0,39166514,28,F,N
2,4.7,2191.8137,64,10920200,6,0,37473000,0,39166514,28,F,Y
28,10.9,57900,0,0,0,0,28255000,0,28257998,38,M,Y
5,4.7,162336,75,7541618.5,8,0,9252837,0,9823229,36,F,N
5,4.7,162336,75,7541618.5,8,0,9252837,0,9823229,36,F,N
28,10.9,12738,0,0,0,0,241400,0,241390,26,F,N
21,9.6,12540,12,12550,4,0,11580,0,17096,25,M,N
2,4.7,1435.4561,3,119000,2,0,5478810,0,5492710,36,M,Y
2,4.7,1344.0566,3,119000,2,0,5478810,0,5492710,36,M,Y
21,9.6,22800,25,48694.92,3,1,1195428,1,1466755,32,M,Y
2,4.7,6850.921,25,169000,2,0,1077056,0,974472,23,M,N
14,7.8,22280,0,0,0,0,0,0,0,51,M,Y
2,4.7,3062.1376,13,530279.66,4,0,460311,0,722837,25,M,Y
21,9.6,89062.5,28,2043500,6,1,1362250,0,2148400,21,M,Y
21,9.6,57000,4,0,1,0,928300,1,1024680,33,F,N
21,9.6,79800,3,3000,2,0,748180,0,747588,20,M,N
21,9.6,70680,32,2270000,4,0,3445219,1,3776145,38,M,N
21,9.6,23940,18,57000,2,0,5738800,0,4703800,34,M,Y
2,4.7,10458.924,2,2000,2,0,279256,1,279250,36,M,N
21,9.6,26220,30,450825.5,6,0,3505444,1,3515296,52,M,Y
21,9.6,11400,1,6000,1,0,300000,0,299300,31,M,Y
21,9.6,45600,14,55500,3,0,274782,0,273416,26,F,N
28,10.9,57900,3,13000,1,0,20000,0,13000,27,F,N
21,9.6,22929.96,52,3243510.08,8,0,4563348,0,4719445,42,M,Y
14,7.8,11140,29,481000,5,0,668180,1,637933,40,M,N
21,9.6,25080,6,108000,2,0,163225,0,186050,34,M,Y
1,2.7,10400,0,0,0,0,200000,0,71300,36,F,N
21,9.6,35340,21,636500,6,1,1281486,1,1361526,27,M,Y
14,7.8,69068,0,0,0,0,0,0,0,54,F,N
21,9.6,57000,0,0,0,0,0,0,0,54,F,N
28,10.9,28950,0,0,0,0,510000,0,602610,37,M,Y
2,4.7,1260.24,0,0,0,0,510000,0,602610,37,M,N
28,10.9,23160,0,0,0,0,510000,0,602610,37,M,Y
21,9.6,11400,17,11000,3,1,397678,1,402900,27,M,Y
14,7.8,16308.96,18,0,1,0,1094690,1,561763,32,M,N
28,10.9,35898,24,759500,2,1,276885,1,1606750,34,M,Y
28,10.9,30629.1,47,65500,4,0,1161267,0,1147452,23,M,N
21,9.6,57000,0,0,0,0,0,0,0,45,M,Y
2,4.7,1084.052,6,1000,2,0,1094490,1,795556,30,M,Y
21,9.6,57000,21,630200,6,0,1115051,1,1108677,49,M,N
28,10.9,69480,5,0,1,0,6120357,0,6069800,40,M,N
2,4.7,13438.0032,16,25000,2,0,7213340,0,8711500,45,M,N
21,9.6,14820,9,12000,3,0,501812,1,501792,38,M,Y
2,4.7,4334.4673,3,1000,2,0,1337616,1,1337550,38,M,Y
28,10.9,57900,3,50000,2,0,0,0,489950,24,F,N
28,10.9,26634,2,17000,2,0,23160,0,23162,38,M,Y
14,7.8,69068,35,138000,5,1,515820,1,503400,29,M,N
21,9.6,25080,14,939000,3,0,1077625,1,977650,44,M,N
21,9.6,39877.2,58,946500,6,1,1689615,1,1688758,40,M,Y
2,4.7,24900.0142,12,1836350,2,0,9320000,0,10698590,45,M,Y
21,9.6,13794,3,1000,2,0,1350000,0,1501738,29,M,N
21,9.6,57000,0,0,0,0,654562,1,651542,41,M,N
21,9.6,11400,2,0,1,0,322800,0,242520,26,M,Y
1,4.7,1988.8296,3,104000,2,0,470496,1,684251,34,M,N
21,9.6,12540,55,2106410,7,0,3840737,1,3985488,36,M,Y
21,9.6,28500,55,2106410,7,0,3840737,1,3985488,36,M,N
28,10.9,11580,2,0,1,0,689235,1,688130,44,M,N
21,9.6,71250,2,0,1,0,1207000,0,1159500,50,F,N
2,4.7,2616.6,4,6000,2,0,200000,1,1033865,23,M,N
2,4.7,2082.6,4,6000,2,0,200000,1,1033865,23,M,N
2,4.7,1958.6906,4,6000,2,0,200000,1,1033865,23,M,Y
2,4.7,10680,8,112000,4,0,1337701,0,1348293,28,M,Y
2,4.7,290.496,8,112000,4,0,1337701,0,1348293,28,M,N
21,9.6,71250,11,295000,3,0,57000,0,879953,51,M,N
28,10.9,11580,3,120500,3,0,12239104,1,12239104,41,M,Y
14,7.8,108058,3,125000,2,0,219390,0,217830,35,F,Y
7,6.6,3836,5,97000,3,0,319066,0,552272,21,F,Y
21,9.6,71250,2,5000,2,0,1073571,1,1074550,32,M,N
21,9.6,34200,2,0,1,0,56140,0,51910,44,F,Y
4,4.7,83304,60,5032525.41,5,1,87416900,0,87422706,51,M,N
5,4.7,64080,60,5032525.41,5,1,87416900,0,87422706,51,M,Y
21,9.6,88920,90,6078000,6,1,6209340,1,7185433,49,M,N
28,10.9,11580,0,0,0,0,200000,0,0,40,M,N
21,9.6,11400,2,5000,2,0,398136,1,400950,33,M,Y
21,9.6,26220,9,60000,4,0,202800,0,170795,30,M,Y
21,9.6,22800,20,334000,6,0,441788,1,5463196,34,M,Y
28,10.9,11580,1,20000,1,0,360000,0,360115,33,M,N
21,9.6,71250,5,180000,2,1,897000,0,879500,39,M,Y
14,7.8,33865.6,26,790500,6,0,3586390,1,3400106,32,M,Y
7,6.6,28496,26,790500,6,0,3586390,1,3400106,32,M,N
2,4.7,9278.2607,1,2000,1,0,2907267,1,2310900,30,M,N
7,6.6,10960,2,6000,1,0,300000,0,324849,27,M,N
27,10.9,57900,33,1411000,4,0,2695300,1,5326467,27,M,N
5,4.7,10680,0,0,0,0,0,0,0,23,M,N
2,4.7,1911.3462,0,0,0,0,150791,1,0,26,M,N
28,10.9,11580,0,0,0,0,0,0,0,27,M,Y
2,4.7,1420.9954,5,4000,3,0,33439,0,12358,30,M,Y
21,9.6,6042,3,0,1,1,642721,1,601418,30,M,Y
5,4.7,64080,73,5355000,4,0,113668000,0,115590209,54,M,Y
21,9.6,68400,11,25000,2,0,1280140,1,992992,23,M,N
28,10.9,57900,0,0,0,0,243000,0,887400,23,M,N
21,9.6,12540,19,922000,2,0,1337501,1,1302932,50,M,N
21,9.6,57000,0,0,0,0,0,0,0,55,M,Y
2,4.7,10378.1191,5,114000,3,0,347000,1,296906,42,M,N
28,10.9,69480,0,0,0,0,1057900,0,1274200,28,M,N
21,9.6,88920,31,540500,6,1,1607533,1,1597821,34,M,Y
21,9.6,6270,2,0,1,0,495472,0,352352,34,M,Y
28,10.9,141276,25,82200,5,1,637650,0,631457,37,M,N
21,9.6,71250,3,387950,3,0,457000,0,540150,21,F,Y
28,10.9,11580,3,0,1,1,0,0,162815,23,M,Y
5,4.7,10680,4,18000,2,0,155000,0,260200,45,F,N
14,7.8,11140,12,98500,4,0,412644,0,920699,59,M,N
28,10.9,11580,0,0,0,0,0,0,0,42,M,N
21,9.6,70680,3,258000,1,0,115800,0,288525,51,M,Y
21,9.6,17812.5,2,0,1,0,0,0,810100,24,F,Y
1,4.7,1458.8132,17,43500,5,0,510101,0,509518,31,M,N
5,4.7,11748,6,1155000,3,0,1326360,0,1307301,46,F,Y
2,4.7,14829.5752,2,3000,2,0,1300000,0,1350842,42,F,Y
5,4.7,10680,3,18000,1,0,444800,0,474350,32,M,Y
28,10.9,57900,22,170000,3,1,196500,0,204990,27,M,Y
21,9.6,34200,27,1409000,4,0,2019546,1,1926543,27,M,N
7,6.6,32880,0,0,0,0,0,0,11165,23,F,Y
28,10.9,11580,2,64000,2,0,258566,1,258366,40,M,N
21,9.6,111327.84,30,188878,3,0,158281,0,381384,25,F,Y
21,9.6,30153,9,84000,4,0,179833,0,209857,34,M,Y
21,9.6,5700,15,51000,4,0,707038,0,716610,30,M,Y
2,4.7,2923.5325,15,51000,4,0,707038,0,716610,30,M,N
2,4.7,12922.8,15,51000,4,0,707038,0,716610,30,M,N
28,10.9,12738,7,44900,2,0,146580,0,146262,26,M,N
2,4.7,2248.108,31,328000,3,0,502568,1,690250,22,M,N
28,10.9,26634,3,1000,2,0,23160,0,17811,30,M,N
21,9.6,71250,10,8900,4,1,691700,1,635860,29,M,N
21,9.6,29640,7,0,1,0,51220,0,70722,48,M,Y
2,4.7,9177.324,16,49400,3,0,34500,0,126750,25,M,Y
5,4.7,162336,8,0,1,0,1345152,0,1353132,23,F,Y
28,10.9,11580,2,85000,2,0,100000,0,183625,20,F,Y
21,9.6,28500,0,0,0,0,85000,0,268640,33,M,Y
14,7.8,11140,3,48500,2,0,115000,0,54686,34,M,N
21,9.6,11400,7,34000,3,0,160596,0,228607,34,F,N
28,10.9,48844.44,1,48000,1,0,57900,0,148800,30,M,Y
21,9.6,12540,19,212500,3,1,327178,1,328916,28,M,Y
28,10.9,72375,11,59900,4,0,721492,1,728450,33,M,N
2,4.7,9612,9,15100,3,0,104105,0,104307,27,M,N
2,4.7,704.8907,9,15100,3,0,104105,0,104307,27,M,Y
21,9.6,22800,3,40000,2,0,0,0,46500,28,F,N
28,10.9,23160,7,217000,4,0,361945,1,864061,28,M,N
28,10.9,18528,1,17000,1,0,23160,0,22260,32,F,N
21,9.6,57000,13,72000,3,0,904360,1,899700,47,F,Y
28,10.9,90468.75,9,90000,3,0,1038275,0,2630275,52,M,Y
5,4.7,10680,4,22000,3,0,435000,0,436399,27,M,N
28,10.9,26634,71,613517.8,5,1,823160,0,797478,28,M,Y
14,7.8,15596,20,150000,2,0,316900,1,322170,26,M,N
21,9.6,11400,0,0,0,0,0,0,0,39,M,N
2,4.7,1030.6414,9,41000,6,0,198186,0,214440,26,F,Y
2,4.7,1084.0307,9,41000,6,0,198186,0,214440,26,F,Y
2,4.7,1583.7799,9,41000,6,0,198186,0,214440,26,F,N
14,7.8,13368,5,50600,3,0,123654,0,124014,27,F,N
21,9.6,35625,1,0,1,0,461500,0,481823,41,M,N
14,7.8,27850,8,42000,2,0,151442,0,151734,41,M,N
21,9.6,57000,4,192000,3,0,699256,1,565300,32,F,Y
5,4.7,22727.04,16,53000,2,0,776190,1,855070,27,M,N
5,4.7,19758,16,53000,2,0,776190,1,855070,27,M,Y
2,4.7,3947.9474,8,130000,2,1,142457,0,142056,26,M,N
21,9.6,71250,6,452000,4,0,342000,0,479150,36,M,N
21,9.6,57000,17,241500,3,0,130000,0,584358,37,M,Y
28,10.9,4632,31,566100,5,1,189727,1,699515,34,M,N
28,10.9,90468.75,64,4561500,10,1,6293933,1,8956514,33,M,N
2,4.7,2132.764,46,859600,4,1,3652563,1,4004935,32,M,Y
14,7.8,22280,12,7500000,3,0,2500000,0,66086271,35,F,N
21,9.6,22800,9,240000,4,0,971000,1,1193991,27,M,Y
28,10.9,69480,59,1946122.23,6,1,2317525,1,2734874,33,M,N
7,6.6,53515.488,78,21120000,7,1,27766700,0,37627835,29,M,N
7,6.6,42813.048,78,21120000,7,1,27766700,0,37627835,29,M,N
7,6.6,34250,78,21120000,7,1,27766700,0,37627835,29,M,N
28,10.9,11580,50,1463000,4,1,2266775,1,2408130,28,M,N
28,10.9,26634,15,0,1,0,470900,0,273300,51,M,Y
2,4.7,1417.6952,75,1717500,5,0,1867071,1,2192623,32,M,Y
21,9.6,57000,0,0,0,0,0,0,0,29,M,N
2,4.7,1656.5214,0,0,0,0,0,0,0,29,M,Y
5,4.7,5340,0,0,0,0,0,0,0,29,M,N
21,9.6,26220,1,0,1,0,22800,0,21400,46,M,Y
28,10.9,26634,39,1468500,6,1,3079499,1,2806722,27,F,Y
28,10.9,72375,25,119200,5,0,772110,0,576591,22,M,N
1,2.7,5200,2,151500,2,0,300360,1,296850,25,M,Y
5,4.7,64877.796,12,323000,4,1,487000,0,437042,35,M,N
2,4.7,1752.7375,12,323000,4,1,487000,0,437042,35,M,N
21,9.6,3448.5,2,0,1,0,95827,0,58227,26,F,N
2,4.7,6742.786,11,772500,3,0,847628,0,824930,23,M,Y
7,6.6,8768,2,9000,2,0,10960,0,10710,27,M,Y
21,9.6,22800,16,3874000,3,0,3845817,0,3922823,24,M,Y
21,9.6,22800,31,815000,3,1,717192,1,1067284,38,M,Y
7,6.6,16046.536,8,30000,2,0,786696,1,988398,35,M,N
28,10.9,57900,9,277000,3,0,445553,1,784500,31,M,Y
2,4.7,2139.706,2,9000,2,0,35960,0,35926,45,M,N
21,9.6,7592.4,2,9000,2,0,35960,0,35926,45,M,Y
21,9.6,102600,5,0,1,0,242500,0,232900,55,M,Y
21,9.6,111327.84,4,615000,2,0,1424389,1,720888,36,M,Y
20,9.6,11400,1,0,1,0,500000,0,448481,24,M,N
21,9.6,88920,2,0,1,0,230250,0,279960,35,M,N
28,10.9,81060,9,59000,3,0,609588,1,720568,31,M,N
2,4.7,3080.0693,4,3000,3,0,22800,0,16535,41,M,Y
28,10.9,13896,7,13000,3,0,35334,0,48488,32,F,Y
2,4.7,4225.1255,1,4000,1,0,0,0,166710,32,M,Y
28,10.9,14011.8,23,1548500,4,0,1524061,1,1523337,32,M,N
21,9.6,26220,4,5000,2,0,62800,0,167146,41,F,Y
21,9.6,11400,5,6500,3,0,50000,0,55650,20,M,Y
14,7.8,86892,7,50000,3,0,177540,0,222666,30,M,N
7,6.6,28989.2,8,62000,2,0,97902,0,97482,34,F,N
2,4.7,965.9846,18,15008.47,5,1,545209,0,782181,23,M,Y
28,10.9,71796,22,112500,5,0,1709572,0,1784617,34,M,Y
28,10.9,90324,14,858000,4,0,1524696,0,1611896,28,M,N
21,9.6,11400,2,0,1,0,111400,1,115850,27,F,Y
21,9.6,11400,0,0,0,0,0,0,0,27,M,Y
21,9.6,11400,1,0,1,0,376716,1,376780,33,F,Y
28,10.9,26634,5,38500,1,0,2942083,1,3012644,32,M,Y
7,6.6,4822.4,37,280500,3,0,664191,1,664290,57,M,N
5,4.7,12816,12,1201000,4,0,1365526,1,1368477,28,M,Y
2,4.7,733.0432,9,45500,5,0,1289144,0,1262952,48,F,N
14,7.8,14827.34,12,22500,6,0,240625,0,143356,31,F,Y
1,2.7,62400,52,1263874.1,7,1,32563200,0,32467256,38,M,N
14,7.8,66840,24,1034000,3,0,742040,0,1385930,24,M,Y
28,10.9,23160,7,0,1,0,1408000,0,1407999,34,M,N
21,9.6,11400,2,170000,2,0,180000,0,178656,36,F,Y
21,9.6,20520,2,10000,2,0,26220,0,160735,38,F,Y
28,10.9,26634,3,0,1,0,801497,1,429300,49,M,Y
2,4.7,760.9714,14,977200,5,0,1989003,1,1996895,33,M,N
21,9.6,89062.5,24,64600,4,1,887735,0,852525,39,M,Y
28,10.9,81060,17,675757.4,7,0,1383064,1,1155200,43,M,Y
2,4.7,3935.6014,13,25000,4,0,347766,0,215991,33,F,N
2,4.7,12947.3426,13,25000,4,0,347766,0,215991,33,F,Y
4,4.7,66750,48,7449000,5,0,37218000,0,38932066,30,M,Y
5,4.7,53400,48,7449000,5,0,37218000,0,38932066,30,M,Y
2,4.7,9894.6035,63,526718.5,8,1,1135541,0,1135408,33,M,N
7,6.6,15234.4,15,45000,4,0,248860,0,253883,21,M,N
7,6.6,8768,15,45000,4,0,248860,0,253883,21,M,N
21,9.6,26220,4,0,1,0,65600,0,30400,46,M,Y
2,4.7,17620.8252,27,2210000,6,0,2526000,0,2823049,40,F,N
28,10.9,72375,8,505000,3,1,310900,0,528750,32,F,Y
21,9.6,31901.76,24,1016000,7,0,2560189,1,2615601,38,M,N
2,4.7,10653.1184,1,195000,1,0,200000,0,199500,44,M,Y
21,9.6,22800,94,5198000,9,1,7361661,1,6181143,31,M,Y
21,9.6,26220,6,20000,2,0,754001,1,736350,25,M,N
14,7.8,2610.102,22,258100,3,0,323134,0,371234,27,F,Y
2,4.7,1466.7271,34,1335500,5,0,3367231,1,3299279,37,F,Y
14,7.8,108058,9,108000,3,0,562672,0,655260,26,F,N
14,7.8,14482,2,0,1,0,45828,0,47053,52,M,Y
21,9.6,57000,27,5720700,3,1,3320000,0,6484136,33,F,Y
21,9.6,10032,5,14000,4,0,26840,0,30349,32,F,Y
28,10.9,82218,117,2216633.88,8,1,4451190,1,5264315,29,M,N
28,10.9,72375,3,0,1,0,55700,0,64000,30,M,Y
21,9.6,88920,3,0,1,0,161250,0,296450,41,F,N
2,4.7,1274.893,9,12500,3,0,306959,0,358137,28,M,Y
2,4.7,2586.5465,9,12500,3,0,306959,0,358137,28,M,Y
21,9.6,11400,4,3000,2,1,0,0,5850,26,F,N
21,9.6,11400,0,0,0,0,0,0,146753,41,M,Y
2,4.7,3951.6107,0,0,0,0,50000,0,49000,31,F,Y
21,9.6,9120,11,156000,4,0,707280,0,700390,30,F,N
21,9.6,26220,4,180000,2,0,812800,0,560471,26,F,N
28,10.9,11580,0,0,0,0,41,0,0,28,M,N
5,4.7,21360,8,23000,2,1,1000,0,24754,30,M,N
28,10.9,11580,8,0,1,1,258500,1,257510,35,M,Y
21,9.6,110580,13,0,1,0,255688,0,193648,29,F,Y
21,9.6,12540,5,217000,3,0,484800,0,245000,25,F,N
21,9.6,71250,0,0,0,0,165700,0,164380,43,M,Y
7,6.6,14248,11,788000,4,0,15561384,0,12217393,44,M,N
28,10.9,30108,6,113000,2,0,2201258,0,2201287,29,M,Y
28,10.9,12738,4,11100,2,0,63580,0,63355,25,M,Y
14,7.8,27850,2,6000,1,0,363160,0,362707,31,F,Y
14,7.8,8912,7,63000,2,0,610200,1,407935,26,M,N
14,7.8,135908,28,485200,3,1,1599435,1,1454648,31,M,N
7,6.6,27400,13,66000,2,0,154720,0,155019,34,M,Y
2,4.7,2029.2,40,2714500,3,0,3709285,0,3422773,33,M,Y
2,4.7,1265.6975,40,2714500,3,0,3709285,0,3422773,33,M,N
21,9.6,78660,12,0,1,0,100320,0,223228,32,F,Y
28,10.9,90324,20,527500,3,0,1117563,1,683350,27,M,Y
14,7.8,66840,4,15000,2,0,1155700,0,1063900,26,F,N
21,9.6,22800,8,14300,2,0,298000,1,307731,28,M,Y
7,6.6,8768,2,85000,2,0,626410,0,351089,35,M,Y
7,6.6,5304.64,8,4000,3,0,188140,1,188141,34,F,N
5,4.7,4699.2,8,4000,3,0,188140,1,188141,34,F,Y
21,9.6,71250,37,33500,3,0,127600,0,183096,28,M,Y
5,4.7,130296,4,85000,3,0,196523,0,264140,50,M,Y
5,4.7,5340,4,85000,3,0,196523,0,264140,50,M,Y
21,9.6,89062.5,40,341600,6,0,1228382,1,1784393,45,M,N
2,4.7,691.1028,22,958000,4,0,1051582,1,1049130,25,M,N
21,9.6,71250,20,0,1,1,132500,0,133550,33,M,N
2,4.7,5553.6,27,5361000,3,1,12437600,0,12719831,23,M,N
2,4.7,12555.1624,27,5361000,3,1,12437600,0,12719831,23,M,Y
21,9.6,18240,7,544500,4,0,955232,1,963497,51,F,N
21,9.6,34200,36,440800,7,0,2373366,1,2102853,52,M,Y
21,9.6,13680,10,1000,2,0,1183487,1,1110751,44,M,Y
28,10.9,71796,14,80000,4,0,157900,0,180900,24,M,N
2,4.7,3590.0286,6,747000,3,0,7974240,0,7964353,37,M,Y
28,10.9,28950,1,0,1,0,445476,1,443402,26,M,Y
1,2.7,52000,17,112000,4,0,960000,0,1437220,29,F,N
2,4.7,12922.8,22,176600,4,0,1285695,1,1305477,28,F,Y
2,4.7,12922.8,22,176600,4,0,1285695,1,1305477,28,F,N
2,4.7,12922.8,22,176600,4,0,1285695,1,1305477,28,F,Y
2,4.7,11686.6114,22,176600,4,0,1285695,1,1305477,28,F,Y
28,10.9,26634,5,36835.2,3,0,417570,0,326645,29,M,Y
28,10.9,11580,3,9000,3,0,11400,0,12500,28,F,N
21,9.6,23940,6,401000,2,0,858496,1,648496,44,M,Y
2,4.7,3844.8,2,10000,2,0,852816,0,650945,27,F,Y
2,4.7,6041.3983,2,10000,2,0,852816,0,650945,27,F,N
7,6.6,38338.08,10,4000,2,0,162259,0,165836,37,M,Y
21,9.6,9120,7,89500,4,0,290000,0,248418,39,M,Y
14,7.8,66840,31,602000,5,1,904042,1,987761,34,F,N
21,9.6,89062.5,11,236000,3,0,1128250,0,1134094,43,M,N
21,9.6,10032,5,41800,3,0,450721,1,390664,35,F,N
5,4.7,66216,33,752847.47,7,1,2019452,1,2030019,26,F,Y
28,10.9,11580,1,29000,1,0,441848,1,441300,32,F,Y
14,7.8,66840,8,53500,5,1,1255700,0,1247900,39,M,N
1,4.7,19708.8827,1,169642.65,1,0,600000,0,449884,45,M,N
21,9.6,26220,5,163000,3,0,1327102,1,720439,26,M,N
7,6.6,12056,19,336000,3,0,478217,0,540619,34,M,Y
28,10.9,57900,31,3000,2,1,80993000,0,80842400,34,M,Y
28,10.9,13896,1,0,1,0,267791,1,267791,29,M,Y
2,4.7,4982.0384,5,16000,2,0,155000,1,153600,35,M,N
2,4.7,3802.08,8,73000,3,0,528560,1,577400,44,M,Y
28,10.9,13896,12,50500,3,0,169627,0,113627,21,M,N
